"participant"	"rhymeTarget"	"item"	"coupletOrder"	"conditionLabel"	"vowelFirst"	"durationVowelFirst"	"vowelSecond"	"durationVowelSecond"	"rhymeRating"	"question"	"poa"	"manner"	"rhymeMatch"	"rhymeText"	"cohortSize"	"trial"	"file"
"71"	"1136"	"bog"	"10"	"VoicedFirst"	"voice"	"AA1"	0.27	"AA1"	0.04	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"dorsal"	"stop"	"rock"	"The house that sits in yonder bog \nThe tree that stands above the rock"	21	19	"hrlaura4_1136_10_2.wav"
"72"	"1123"	"bog"	"10"	"VoicedFirst"	"voice"	"AA1"	0.26	"AA1"	0.1	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"dorsal"	"stop"	"rock"	"The house that sits in yonder bog \nThe tree that stands above the rock"	21	68	"hrlaura4_1123_10_2.wav"
"73"	"970"	"bog"	"10"	"VoicedFirst"	"voice"	"AA1"	0.26	"AA1"	0.11	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"dorsal"	"stop"	"rock"	"The house that sits in yonder bog \nThe tree that stands above the rock"	21	57	"hrlaura4_970_10_2.wav"
"74"	"974"	"bog"	"10"	"VoicedFirst"	"voice"	"AA1"	0.28	"AA1"	0.15	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"dorsal"	"stop"	"rock"	"The house that sits in yonder bog \nThe tree that stands above the rock"	21	28	"hrlaura4_974_10_2.wav"
"75"	"1139"	"bog"	"10"	"VoicedFirst"	"voice"	"AA1"	0.28	"AA1"	0.12	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"dorsal"	"stop"	"rock"	"The house that sits in yonder bog \nThe tree that stands above the rock"	21	26	"hrlaura4_1139_10_2.wav"
"76"	"990"	"bog"	"10"	"VoicedFirst"	"voice"	"AA1"	0.26	"AA1"	0.07	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"dorsal"	"stop"	"rock"	"The house that sits in yonder bog \nThe tree that stands above the rock"	21	9	"hrlaura4_990_10_2.wav"
"77"	"1146"	"bog"	"10"	"VoicedFirst"	"voice"	"AA1"	0.21	"AA1"	0.19	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"dorsal"	"stop"	"rock"	"The house that sits in yonder bog \nThe tree that stands above the rock"	21	54	"hrlaura4_1146_10_2.wav"
"78"	"1153"	"bog"	"10"	"VoicedFirst"	"voice"	"AA1"	0.24	"AA1"	0.16	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"dorsal"	"stop"	"rock"	"The house that sits in yonder bog \nThe tree that stands above the rock"	21	72	"hrlaura4_1153_10_2.wav"
"79"	"1094"	"bog"	"10"	"VoicedFirst"	"voice"	"AA1"	0.24	"AA1"	0.13	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"dorsal"	"stop"	"rock"	"The house that sits in yonder bog \nThe tree that stands above the rock"	21	43	"hrlaura4_1094_10_2.wav"
"80"	"602"	"bog"	"10"	"VoicedFirst"	"voice"	"AA1"	0.27	"AA1"	0.08	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"dorsal"	"stop"	"rock"	"The house that sits in yonder bog \nThe tree that stands above the rock"	21	80	"hrlaura4_602_10_2.wav"
"81"	"1137"	"bold"	"80"	NA	"good"	"OW1"	0.04	"OW1"	0.03	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"cold"	"Plate in hand walks Mistress Bold, \nTo the cellar, where it's cold"	18	26	"hrlaura4_1137_80_1.wav"
"82"	"1116"	"bold"	"80"	NA	"good"	"OW1"	0.16	"OW1"	0.03	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"cold"	"Plate in hand walks Mistress Bold, \nTo the cellar, where it's cold"	18	27	"hrlaura4_1116_80_1.wav"
"83"	"924"	"bold"	"80"	NA	"good"	"OW1"	0.19	"OW1"	0.16	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"cold"	"Plate in hand walks Mistress Bold, \nTo the cellar, where it's cold"	18	42	"hrlaura4_924_80_1.wav"
"84"	"1079"	"bold"	"80"	NA	"good"	"OW1"	0.08	"OW1"	0.03	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"cold"	"Plate in hand walks Mistress Bold, \nTo the cellar, where it's cold"	18	62	"hrlaura4_1079_80_1.wav"
"85"	"945"	"bold"	"80"	NA	"good"	"OW1"	0.04	"OW1"	0.03	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"cold"	"Plate in hand walks Mistress Bold, \nTo the cellar, where it's cold"	18	65	"hrlaura4_945_80_1.wav"
"86"	"1152"	"bold"	"80"	NA	"good"	"OW1"	0.11	"OW1"	0.05	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"cold"	"Plate in hand walks Mistress Bold, \nTo the cellar, where it's cold"	18	77	"hrlaura4_1152_80_1.wav"
"87"	"930"	"bold"	"80"	NA	"good"	"OW1"	0.04	"OW1"	0.04	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"cold"	"Plate in hand walks Mistress Bold, \nTo the cellar, where it's cold"	18	86	"hrlaura4_930_80_1.wav"
"88"	"1138"	"bold"	"80"	NA	"good"	"OW1"	0.19	"OW1"	0.04	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"cold"	"Plate in hand walks Mistress Bold, \nTo the cellar, where it's cold"	18	82	"hrlaura4_1138_80_1.wav"
"89"	"776"	"bold"	"80"	NA	"good"	"OW1"	0.04	"OW1"	0.04	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"cold"	"Plate in hand walks Mistress Bold, \nTo the cellar, where it's cold"	18	72	"hrlaura4_776_80_1.wav"
"90"	"1154"	"bold"	"80"	NA	"good"	"OW1"	0.17	"OW1"	0.12	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"cold"	"Plate in hand walks Mistress Bold, \nTo the cellar, where it's cold"	18	2	"hrlaura4_1154_80_1.wav"
"91"	"1133"	"bold"	"80"	NA	"good"	"OW1"	0.06	"OW1"	0.04	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"cold"	"Plate in hand walks Mistress Bold, \nTo the cellar, where it's cold"	18	77	"hrlaura4_1133_80_1.wav"
"92"	"1017"	"bold"	"80"	NA	"good"	"OW1"	0.04	"OW1"	0.04	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"cold"	"Plate in hand walks Mistress Bold, \nTo the cellar, where it's cold"	18	14	"hrlaura4_1017_80_1.wav"
"93"	"1140"	"bold"	"80"	NA	"good"	"OW1"	0.04	"OW1"	0.04	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"cold"	"Plate in hand walks Mistress Bold, \nTo the cellar, where it's cold"	18	46	"hrlaura4_1140_80_1.wav"
"94"	"1148"	"bold"	"80"	NA	"good"	"OW1"	0.05	"OW1"	0.04	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"cold"	"Plate in hand walks Mistress Bold, \nTo the cellar, where it's cold"	18	76	"hrlaura4_1148_80_1.wav"
"95"	"1135"	"bold"	"80"	NA	"good"	"OW1"	0.05	"OW1"	0.09	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"cold"	"Plate in hand walks Mistress Bold, \nTo the cellar, where it's cold"	18	42	"hrlaura4_1135_80_1.wav"
"96"	"1138"	"bound"	"86"	NA	"good"	"AW1"	0.23	"AW1"	0.18	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"While, look but once from your farthest bound \nNo sooner the old hope drops to ground"	30	79	"hrlaura4_1138_86_1.wav"
"97"	"1148"	"bound"	"86"	NA	"good"	"AW1"	0.24	"AW1"	0.18	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"While, look but once from your farthest bound \nNo sooner the old hope drops to ground"	30	38	"hrlaura4_1148_86_1.wav"
"98"	"1152"	"bound"	"86"	NA	"good"	"AW1"	1.68	"AW1"	0.17	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"While, look but once from your farthest bound \nNo sooner the old hope drops to ground"	30	65	"hrlaura4_1152_86_1.wav"
"99"	"1079"	"bound"	"86"	NA	"good"	"AW1"	0.23	"AW1"	0.18	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"While, look but once from your farthest bound \nNo sooner the old hope drops to ground"	30	19	"hrlaura4_1079_86_1.wav"
"100"	"776"	"bound"	"86"	NA	"good"	"AW1"	0.19	"AW1"	0.14	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"While, look but once from your farthest bound \nNo sooner the old hope drops to ground"	30	51	"hrlaura4_776_86_1.wav"
"101"	"1133"	"bound"	"86"	NA	"good"	"AW1"	0.26	"AW1"	0.17	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"While, look but once from your farthest bound \nNo sooner the old hope drops to ground"	30	25	"hrlaura4_1133_86_1.wav"
"102"	"945"	"bound"	"86"	NA	"good"	"AW1"	0.22	"AW1"	0.19	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"While, look but once from your farthest bound \nNo sooner the old hope drops to ground"	30	1	"hrlaura4_945_86_1.wav"
"103"	"924"	"bound"	"86"	NA	"good"	"AW1"	0.23	"AW1"	0.19	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"While, look but once from your farthest bound \nNo sooner the old hope drops to ground"	30	3	"hrlaura4_924_86_1.wav"
"104"	"1154"	"bound"	"86"	NA	"good"	"AW1"	0.03	"AW1"	0.15	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"While, look but once from your farthest bound \nNo sooner the old hope drops to ground"	30	4	"hrlaura4_1154_86_1.wav"
"105"	"1137"	"bound"	"86"	NA	"good"	"AW1"	1.14	"AW1"	0.19	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"While, look but once from your farthest bound \nNo sooner the old hope drops to ground"	30	61	"hrlaura4_1137_86_1.wav"
"106"	"1135"	"bound"	"86"	NA	"good"	"AW1"	0.17	"AW1"	0.18	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"While, look but once from your farthest bound \nNo sooner the old hope drops to ground"	30	3	"hrlaura4_1135_86_1.wav"
"107"	"1140"	"bound"	"86"	NA	"good"	"AW1"	0.17	"AW1"	0.14	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"While, look but once from your farthest bound \nNo sooner the old hope drops to ground"	30	27	"hrlaura4_1140_86_1.wav"
"108"	"1116"	"bound"	"86"	NA	"good"	"AW1"	0.23	"AW1"	0.15	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"While, look but once from your farthest bound \nNo sooner the old hope drops to ground"	30	36	"hrlaura4_1116_86_1.wav"
"109"	"930"	"bound"	"86"	NA	"good"	"AW1"	0.16	"AW1"	0.12	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"While, look but once from your farthest bound \nNo sooner the old hope drops to ground"	30	18	"hrlaura4_930_86_1.wav"
"110"	"1017"	"bound"	"86"	NA	"good"	"AW1"	0.25	"AW1"	0.17	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"ground"	"While, look but once from your farthest bound \nNo sooner the old hope drops to ground"	30	39	"hrlaura4_1017_86_1.wav"
"111"	"990"	"boys"	"79"	NA	"good"	"OY1"	0.24	"OY1"	0.13	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"noise"	"Work complete, the wicked boys \nStart to shout and make a noise"	4	34	"hrlaura4_990_79_1.wav"
"112"	"602"	"boys"	"79"	NA	"good"	"OY1"	0.3	"OY1"	0.03	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"noise"	"Work complete, the wicked boys \nStart to shout and make a noise"	4	53	"hrlaura4_602_79_1.wav"
"113"	"1123"	"boys"	"79"	NA	"good"	"OY1"	0.25	"OY1"	0.18	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"noise"	"Work complete, the wicked boys \nStart to shout and make a noise"	4	78	"hrlaura4_1123_79_1.wav"
"114"	"1155"	"boys"	"79"	NA	"good"	"OY1"	0.24	"OY1"	0.25	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"noise"	"Work complete, the wicked boys \nStart to shout and make a noise"	4	8	"hrlaura4_1155_79_1.wav"
"115"	"1146"	"boys"	"79"	NA	"good"	"OY1"	0.21	"OY1"	0.03	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"noise"	"Work complete, the wicked boys \nStart to shout and make a noise"	4	23	"hrlaura4_1146_79_1.wav"
"116"	"1094"	"boys"	"79"	NA	"good"	"OY1"	0.21	"OY1"	0.23	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"noise"	"Work complete, the wicked boys \nStart to shout and make a noise"	4	4	"hrlaura4_1094_79_1.wav"
"117"	"970"	"boys"	"79"	NA	"good"	"OY1"	0.24	"OY1"	0.19	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"noise"	"Work complete, the wicked boys \nStart to shout and make a noise"	4	22	"hrlaura4_970_79_1.wav"
"118"	"1136"	"boys"	"79"	NA	"good"	"OY1"	0.2	"OY1"	0.18	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"noise"	"Work complete, the wicked boys \nStart to shout and make a noise"	4	82	"hrlaura4_1136_79_1.wav"
"119"	"870"	"boys"	"79"	NA	"good"	"OY1"	0.27	"OY1"	0.25	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"noise"	"Work complete, the wicked boys \nStart to shout and make a noise"	4	33	"hrlaura4_870_79_1.wav"
"120"	"1134"	"boys"	"79"	NA	"good"	"OY1"	0.24	"OY1"	0.19	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"noise"	"Work complete, the wicked boys \nStart to shout and make a noise"	4	73	"hrlaura4_1134_79_1.wav"
"121"	"336"	"boys"	"79"	NA	"good"	"OY1"	0.23	"OY1"	0.33	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"noise"	"Work complete, the wicked boys \nStart to shout and make a noise"	4	72	"hrlaura4_336_79_1.wav"
